Sibad,tmutukoy sa paggalaw ng mabilis.,Dasig,napartak,Masibad siyang kumilos.,Dasig sya maghulag.,Napartak isuna aggunay.
Sibak,TILAD O BIYAK.,Bis-ak,Iwa,Nasibak niya na ang mga kahoy.,Na bis-ak nya na ya kahoy.,Naiwa na agidiay kayon.
Sibakin,nangangahulugang biyakin.,Bis-akon,Iwaen,Sibakin mo ang mga kahoy.,Bis-akon mo ya mga kahoy.,Iwaem agita kayo.
Sidhi,tumutukoy sa init.,init,pudot,Masidhi ngayon.,Init subong.,Napudot tatta.
Siga,apoy o gatong.,Daob,Puor,Magpasiga kayo.,Daob kamo.,Agpuor kayo.
Siglahan,Nangangahulugang palakasin.,Pakusogon,"Papigsaen, Papigsaem",Pasiglahinmo ang kapatid mo.  ,Pakusogon mo ya utod mo.,Papigsaem adiay kabsat mo.
Silat,BUTAS SA PAGITAN NG SAHIG.,butas,abut,May silat diyan.,May butas dira.,adda abut dita.
Sili,Isang uri ng pagkain na maanghang.,Sili,Sili,Ang mahal ng sili sa palengke.,Kamahal sang sili sa palingke.,Nagngina iti sili iddiay palengke.
Silid,KUWARTO O BULWAGAN.,Kwarto,Kwarto,Pumunta ka sa kwarto ko mamaya.,Lakat ka sa kwarto ko karon.,Mapan ka iddiay siled ko damdama.
Silipin,Pagtingin ng patago.,Linglingon,"Siripen, Siripem",Silipin mo sila sa bintana.,linglingon mo sanda sa bintana.,Siripem isuda iddiay tawa.
Silong,ILALIM O IBABA.,Ibaba,Baba,Sa silong ng mangga kami tumambay.,Sa ibaba sang mangga kami naga tambay.,Diay sirok ti mangga kami nagtambay.
Silya,TUMUTUKOY SA UPUAN.,Bangko,Tugaw,Mabigat ang dala niyang silya.,Bug at ya dala nya nga bangko.,nadagsen adiay dala na nga tugaw.
Simoy,IHIP NG HANGIN.,Dupuy dupuy,Puyupoy,Maganda ang simoy ng hangin.,Nami ya dupuy dupuy ka hangin.,nagmayat iti puyupoy iti angin.
Supling,KASINGKAHULUGAN NG ANAK.,Saha,Putot,Nasa bahay ang aming supling.,Sa balay ang amun suha.,Araddiay balay adiay putot mi.
Taan,Magreserba o maglaan para sa kinabukasan.,Ipondo,Iyuray,Magtaan ka ng pera para sa pag-aaral ng anak mo.,Mag ipondo ka sang kwarta para sa pag iskwela.,Iyuray mo ta kwarta para ti pinagadal na ta anak mo.
Taas,Kataasan ng tao o bagay.,Taas,Ngato,Ang taas ng punong mangga.,Ka taas sang puno sang mangga.,Nangato diay puon ti mangga.
Tabla,nangangahulugang patas.,patas,Tabla,Tabla sila.,Patas sila.,Tabla isuda.
Taboy,Nangangahulugang bugawin.,Pahalinon,Paalisen,Itaboy mo yang babaeng yan.,Pahalinon mo ng baba nga na.,Paalisem ta babae nga dayta.
Tabunan,Nangangahulugang takipan.,Takloban,Kaluban,Tabunan mo ang iyong pagkain.,Takloban mo ya imo pagkaun.,Kalubam ta makan.
Tadhana,"TAKDA, ITINAKDA.",Kapalaran,Gasat,Yan talaga ang tadhana mo.,Amo gid tana na ya kapalaran mo.,Ata ng atalaga ti gasat mo.
Tadyang,MGA BUTO SA TAGILIRAN NG DIBDIB.,Gusok,Paragpag,Kulang ang mga lalaki ng isang tadyang.,Kulang ya mga lalaki sang isa ka gusok.,Kurang iti mga lalaki iti maysa nga paragpag.
Tagabilang,Tumutukoy sa mga taong nagbibilang ng mga pera.,Tigbilang,Tagabilang,Si Erica ang tagabilang ng pera ni Sandra.,Si Erica ya tigbilang ka kwarta ni Sandra.,Ni Erica iti tagabilang iti kwarta ni Sandra.
Tagabukid,Naninirahan sa bukid.,Tagauma,Tagataltalon,Tagabukid ang pinsan ko.,Tagauma ya pakaisa ko.,Tagataltalon iti kasinsin ko.
Tagak,Isang uri ng ibon na mahaba ang leeg.,Tulabong,Kannaway,Ang dami ng tagak.,Kadamo sang tulabong.,Nagado iti kannaway.
Tagaktak,MADALAS NA PAGPATAK O PAGTULO.,tulo,tedted,Tagaktak ang ulan sa loob.,gatulo sang ulan sa sulod.,agtedted diay tudo iddiay uneg.
Titig,Ang pagtingin ng tuwiran at nakatigil sa isang bagay.,tamod,kita,Nakatitig siya sa akin.,Naka tamod sya sa akon.,Nakakita isuna kanyak.
Titik,Ay isang elemento ng sistemang alpabeto ng pagsulat.,Letra,Litra,Yan ang mga titik.,Amo na ang mha letra.,Agita iti mga litra.
Tiwala,Pagtitiwala at pagbibigay halaga sa sinasabi.,Pagsalig,Panagtalek,May tiwala ako sa kanya.,May pagsalig ko sa iya.,Adda panagtalek ko kanyana.
Tiyad,Maaaring pagtitiyad.,Tihin,titlay,Nakatiyad siya.,Naka tihin sya.,Agtittitlay isuna.
Tiyaga,Matatag na pagmamaliw o pag-ayaw sa kabila ng nadaramang hapdi o sakit.,Agwanta,Anos,Matiyaga siyang maghintay.,Agwanta nya maghulat.,Naanos isuna aguray.
Tiyak,Partikular at sigurado.,Sigurado,Sigurado,Tiyak na mas maganda siya kaysa sayo.,Sigurado ko mas gwapavsya sa akon.,Sigurado nga mas napinpintas isuna kaysa kanyam.
Tiyempo,Ngangahulugang tiyempuhan.,Tyempo,Tyempo,Maganda ang tiyempo.,Manami ya tyempo.,Nagmayat iti tyempo.
Tiyo,Tiyuhin o angkel.,Angkul,Angkel,Iyon ang tiyo ko.,Amo na angkul ko.,Adiay iti angkel ko.
Todo,Buong lakas o pwersa.,Sobra,Sobra,Todo todo siya magmahal.,Sobra sobra sya magpalangga.,Subsobra isuna nu agayat.
Toga,Karaniwang sinusuot ng mga magsisipagtapos.,Toga,Toga,Nakasuot ako ng toga.,Nakasuksok ko sang toga.,Nakasuotak iti toga.
Tokador,Isang uri ng baya na lagayan ng damit.,Tokador,Tokador,Ilagay  mo sa tokador.,Ibutang sa tokador.,Ikabil mo diay tokador.
Tono,Ito ang taas-baba na iniuukol sa pagkabigas ng pantig ng isang salita upang higit na maging mabisa ang pagkanta.,Tono,Tono,Maganda ang tono niya.,Manami ang tono nya.,Nagmayat tono na.
Tore,Pinakamataas na bahagi ng kastilyo o palasyo.,Tore,Tore,Pumunta ka sa tore.,Lakat ka sa tore.,Mapan ka iddiay tore.
Trabaho,Hanapbuhay ng isang tao.,ubra,Trabaho,May trabaho na ako.,May  ubra nako.,Adda trabaho kon.
Trapiko,Lugar na may maraming sasakyan na dumaraan at may mga trapik.,Trapik,Trapik,MAY TRAPIKO SA KANILA.,May trapik sa anda.,Adda trapik kanyada.
Trapo,Uri ng basahan.,Trapo,Nasnas,KUNAN MO NGA AKO NG TRAPO.,Kwae ko sang trapo.,Iyalaan nak man iti nasnas.
Trato,Asal o ugali ng isang tao sa ibang tao.,trato,trato,ANG PANGIT NG TRATO NILA SA AKIN.,Kalain ang trato nanda sa akon.,Nagalas iti trato da kanyak.
Treinta,Nangangahulugang bilang.,Tatlo kapulo,Tallopulo,TREINTA ANG ASO KO.,Tatlo kapulo ya ido ko.,Tallopulo iti aso kon.
Tren,Isang sunod-sunod na serye ng mga sasakyan na dumadaan sa ibabaw ng riles.,Tren,Tren,SUMAKAY TAYO SA TREN.,Masakay ta sa tren.,Nagsakayakk iti tren.
Tripulante,Tagapag-lingkod.,Tripulante,Tripulante,MARAMING TRIPULANTE.,Madamo tripulante.,Nagado tripulante.
Trompa,Mahabang ilong ng elepante.,Ilong,Agong,ANG HABA NG TROMPA NG ELEPANTE.,Kalaba sang ilong sang elepante.,Nagatiddag agong na adiay elepante.
Tukod,"ALALAY, PUNTAL, TUDLANG, HALIGI.",Pagtabang,Alalayan,TUKUDIN MO AKO.,Pagtabang ka sa akon.,Alalayan nak.
Tumaas,Pagtataas o mataas.,Magtaas,Ngumato,Tumaas ang kilay ko.,Magtaas ya kilay ko.,Ngumato adiay kiday ko.
Tumabi,Pagtabi sa kasama.,Magpagilid,Agpaigid,Tumabi ka.,Magpagilid ka.,Agpaigid ka.
Tumalab,Umepekto ang isang bagay na ginawa mo.,Mapuslanon,Temmalab,Tumalab ang gamot.,Mapuslanon ang bulong.,Temmalab diay agas.
Tulamikod,"Pagtalikod, talikod.",Magtalikod,Agtallikod,Tumalikod sila.,Magtalikod sanda.,Nagtalikod isuda.
Tumalon,"Pagtalon, tumalon, tatalon.",Maglukso,Aglagto,Tumalon ako kanina.,Maglukso ako kaina.,Naglagto ak tattay.
Tumba,"TIMBUWANG, HANDUSAY, BULAGTA, LUPASAY.",tumba,Nabaliktad,Natumba ako kanina.,Na tumba ko kaina.,Nabaliktadak tattay.
Tumbalik,BALINTUWAD.,Magbaliktad,Baliktad,Nagtumbalik sila.,Magbaliktad sanda.,Nabaliktad isuda.
Tutuli,"Dumi sa taenga,",tutuli,Tutuli,May tutuli ka pa.,May tutuli ka pa.,Adda pay tutulim.
Tuwa,"GALAK, LUGOD, SAYA, LIGAYA.",Lipay,Ragsak,Natuwa ako sa panuod kanina.,Na lipay ko paglantaw kaina.,Naragsakanak iddiay pabuya tattay.
Tuwangan,Katumbas ng pagtutulungan.,Gabuliganay,Agtintinnulungan,Magkatuwang silang mag-asawa sa pag-aalaga ng bata.,Gabuliganay sanda mag-asawa sa pag-alaga sa bata.,Agtintinnulungan da nga agaswa iti pinag-awawer ti ubing.
Tuwi,"Katumbas ng tuwing, tuwi-tuwina.",Permi,Kanayon,Tuwi ka nalang nagagabihan.,Permi kanalang magabihan.,Kanayon ka lang marabrabyan.
Tuwid,"DIRETSO, TIYAK.",Samasunson,Masansan,Nasa tuwid na daan ako.,Ara ko sa samasunson nga dalan.,Araddiay masansan nga dalanak.
Tuya,Isang henero ng panitikan.,Tuya,Tuya,Napag-aralan namin ang tuya.,Na iskwelahan namun ang tuya.,Naadal mi iti tuya.
Tuyo,Ay anumnag isdang pagkain na tinuyo o binilad sa araw bgao kainin.,Bulad,Bulad,Tuyo ang ulam namin kanina.,Bulad ya sud an namun kaina.,Bulad iti sida mi.
Tuyot,Ay ang pagtuyo ng klima dahil sa mainit na klima.,Uga,Namaga,Tuyot na ang damit niya.,Uga na ya bayo nya.,Namaga adiay bado nan.
Uban,Putting buhok.,Uban,Uban,May uban kana nay.,May uban kana nay.,Adda uban mon inang.
Ubas,Uri ng prutas.,Ubas,Ubas,Ang sarap kumain ng madaming ubas.,Kanamit magkaon sang ubas.,Nagimas mangan iti nagado nga ubas.
Ubi,Isang uri ng halamang ugat na inaani mula sa ilalim ng lupa.,Ube,Ube,Ang sarap ng ubi na nilaga.,Kanamit sang ube nga bilaga.,Nagimas adiay ube nga inlaga.
Ubo,Isang uri ng karamdaman o sakit.,Pag-ubo,Uyek,May ubo si Jen.,May pag-ubo si Jen.,Adda uyek na ni Jen.
Ubod,Pinakagitnang bahagi ng palma.,Tunga,Tingnga,Doon sila kumuha sa ubod ng palma.,Didto sanda nagkwa sa tunga sang palma.,Iddiay da nagala tingnga ti palma.
Ubos,"Walang natira, nakain na ang lahat.",Naubus,Naibus,Naubos ang kanin.,Na ubos ya kan un.,Naibus adiay innapoy.
Ubusin,Walang ititira o kakainin lahat.,Gin-ubus,Ibusen,Ubusin ang kanin.,Gin ubos sang kan un.,Ibusen yu ata innapoy.
Udlot,Hindi pagkatuloy.,Di nadayon,Madi natuloy,Naudlot ang plano nila.,Di nadayon ya plano nanda.,Madi natuloy adiay plano da.
Udyok,Sulsol o bulong sa sarili o o pangyayari sa uibang tao para magpasya sa aggawin.,Sulsol,Solsol,Siya ang nag-udyok.,Sya ang nag sulsol.,Isuna iti nagsolsol.
Udyukan,Sulsulan o bulungan.,Mag-sulsol,"Solsolan, solsolam",Udyukan mo siya.,Mag-sulsol mo sya.,Solsolam isuna.
Uga,"Yugyog, ug-og.",Uyogon,Gungunen,Uagen mo ang upuan.,Uyogon mo ang bangko.,Gungunem ata tugaw.
Ugaga,"Di-makaya ang gawain, di-makakilos.",Pangabudlay,Rigrigat,Nagkakauga-ugaga sila.,Nag  pangabudlay sanda.,Marigrigat da.
Ugali,"Asal, karakter.",Batasan,Ugali,Ang pangit ng ugali mo.,Ka law ay sang batasan mo.,Nagalas ata ugalim.
Ugat,Parte o puno ng halaman na siyang sumisipsip sa tubig.,Ugat,Ramot,May ugat yan.,May ugat na.,Adda ramot na dayta.
Ugit,Tumutukoy sa timon ng barko.,Bansalan,Timon,Iyon ang timon ng barko.,Atu ang bansalan sang barko.,Adiay diay timon iti barko.
Ugma,"Tamang-tama, kasya.",Angay,Apagisu,Tugma yan.,Angay na.,Apagisu dayta.
Ugnayan,Komunikasyon sa isang tao at iba pang tao.,Magboylog,Nagtipon,May ugnayan si Jose at Josefa.,Magboylog si jose kag josefa.,Nagtipon ni Jose kin Josefa.
Ugod,Mahina at uugod-ugod na.,Luya,Agkakapsot,Uugod-ugod na nag matanda.,Naga luya-luya na ang mal am.,Agkakapsot adiay ubingen.
Ugok,"Estupido, ungas.",Hambog,Ungas,Ugok ka talaga.,Hambog ka gid.,Ungas ka nga talaga.
Ugong,"Hugong, ingay.",Huni,Tagari,Ang ingay ng ugong ng sasakyan.,Kagahud sang huni ka salakyan.,Nagtagari adiay uni iti lugan
Ugoy,Nangangahulugang indayog.,Pagtabyog,Kayaw-at,Ang lakas ng ugoy ng aming duyan.,Kakusog sang pagtabyog sang amun duyan.,Nagpigsa kayaw-at na atoy indayon mi.
Uha,Iyak ng sanggol ng kasisilang.,Hibi,Sangit,Umuuha ang bata.,Naga uha ang bata.,Agsangsangit adiay ubing.
Uhales,Butas ng damit na butones. Dinadaanan ng,Butonis,Botones,Kulang ng uhales ang damit niya.,Kulang sang butones ya bayo nya.,Kurang iti botones adiay bado na.
Uhaw,Kagustuhang uminom ng tubig.,Uhaw,Makaininom,Uhaw na uhaw na ako.,Uhaw uhaw nagid ko.,Makaininom akun.
Uhetes,Ipapasok ang dulo ng poste.,Uhetes,Uhetes,YAN ANG UHETES.,Amuna ang uhetes.,Ata iti uhetes.
Uhog,Malapot na sipon.,Sip-on,Buteg,NAKAKADIRI NAMAN ANG UHOG NA YAN.,Makaluod manang sip-on nha na.,Kaararyek mammet ata buteg nga dayta.
Ukilkil,"Giit, usisa.",Gapamangkot,Agdamdamag,Nag-ukilkil siya kanina.,Gapamangkot sya kaina.,Agdamdamag isuna tattay.
Ukit,"Ukab, uka,  kutab.",Sulat,Inyukit,Ang ganda ng naka ukit sa puno ng mangga.,Kkanami sang nakasulat sa puno ka mangga.,Nagmayat adiay inyukit na iddiay puon iti mangga.
Uklo,"Yukod, nakayuko.",Magduko,Dumog,Nakauklo siya kanina pa.,Magduko sya kaina pa.,Nakadumog suna tattay pay.
Ukol,"Para sa, ukol sa.",Para sa,Gappu,Ukol sa kahirapan marami ang walang makain.,Para sa kaimulan damo ang wala makaon.,Gappu iti kinarigat nagado iti awan makan nan.
Uli,"Muli, ulit.",Liwat,Ulit,Hindi ka na makakapasyal doon uli.,Hindi kana ka lagaw liwat didtu.,Madi ka nga makapasyar ulit didiayen.
Ulianin,Makakalimutin pagbabalik sa isipang bata.,Malimtanon,Kabaw,Siya ay ulianin.,Malimtanon sya.,Kabaw isuna.
Ulikba,"Maitim, negro.",Itom,Nangiset,Ulikba siya.,Itom sya.,Nangiset isuna.
Ulila,"Walang magulang, nag-iisa.",Isahanun,Agmaymaysa,Maaga pa siyang na ulila.,Aga pa sya  nag isahanun.,Nasapa isuna nga nagmaymaysa.
Uling,Maitim na latak na binubuo ng hindi dalisay na karbon na nakukuha sa pamamagitan ng tubig at iba pang madaling matuyo sangkap na mula sa hayop o halaman.,Oling,Uging,Bumili ka ng uling.,Bakal ka sang oling.,Gumatang ka iti uging.
Ulinig,Nangangahulugang pagkadinig o pagkarinig.,Pagkabati,Pagkangngeg,Iyon ang naulinig ko.,Amuto ang pagkabati ko.,Adiay iti pagkangngeg ko.
Uliran,"Huwaran, halimbawa, modelo.",Sulondan,Pagtuladan,Siya ang uliran na ina..,Sya ang sulondan nga nanay.,Isuna iti pagtuladan nga inang.
Ulirat,Nangangahulugang pandama.,Katalupangod,Rikna,May ulirat siya.,May katalupangod sya.,Adda rikna na.
Ulitin,Pag-uulit ng isang bagay na ginawa na o nangyari na.,Liwaton,Uliten,Wag mo ng ulitin ang iyung kasalanan.,Hindi mo na pag liwatun ang imo sala.,Madim uliten adiay basol mo.
Uliuli,"Ipuipo sa tubig, buhawi.",Ipu-ipo,Aliknuko,May uliuli.,May ipu-ipo.,Adda aliknuko.
Ulok,"Himok, hikayat.",Hagad,Awisen,Ulokin mo siya.,I hagad mo sya.,Awisem isuna.
Ulol,"Hibang, baliw.",Buang,Agbagtit      ,Para kang ulol na aso.,Daw buang ka nga ido.,Kasla ka agbagtit nga aso.
Ulot,Pag-uudyok na lumaban.,Garit,Rurod,Siya ang nag-ulot.,Sya ang nag garit.,Isuna iti nagrurod.
Ultimo,"Huli , kahuli-hulihan o pinale.",Katapusan,Kaudian,Yan na ang ultimo.,Amuna na ang katapusan.,Ata iti kaudianen.
Ulugin,Pag-ulog sa isang puno upang mahulog ang bunga.,Uyugon,Gungunen,Ulugin mo yon.,Uyugon mo na.,Gungunem daydiay.
Uluhan,Malaki ang ulo.,Dako ulo,Dakkel ulo na,Uluhan yang kasama mo.,Dako ulo ng upod mo.,Dakkel ulo na ta kadwam.
Wagas,"Puro, lantay, dalisay, busilak, tapat.",Totoo,Pudno,Wagas na pagmamahal,Totoo nga pag palangga.,Pudno ng panagayat.
Wagayway,Pagwagayway ng bandera.,Iwagayway,Iwagayway,Iwagayway mo ang watawat.,Iwagayway mo ang watawat.,Iwagayway mo ata watawat.
Waglit,Pagkawala ng anumang gamit.,Nadula,Napukaw,Naiwaglit ko yung pitaka ko.,Nadula ko ang pitaka ko.,Napudno nga panagayat.
Wakasan,Nangangahulugang tapusin.,tapuson,Palpasen,Wakasan na natin ang digmaan.,Tapuson na naton ang inaway.,Palpasen tayo atoy apan.
Wakwak,"Laslas, buka, bakbak, gahak, tastas.",Gisi,Pigis,Nawakwakan nanaman ang damit ko.,Na gisi naman ya dilargo ko.,Napigis man aadiay bado kon.
Wagi,Nagtagumpay o pagkapanalo.,Pagdaog,Nangabak,Wagi nanaman si kapitana.,Pagdaug  duman ka kapitana.,Nangabak man ni kapitanen.
Wala,Nangangahulugang wala.,Wala,Awan,Wala na palang pag-asa.,Wala nagid pag-laum.,Awan gayam pag-asan.
Walang bisa,Nangangahulugang walang epekto.,Wala  epekto,Awan epekto na,Walang-bisa ang gamot.,Wala epekto ya bulong.,Awan epekto na adiay agas.
Walang habas,Nangangahulugang walang pakialam.,Matinumbayaon,Managbaybay-a,Walang hahas an kanyang mga kapatid.,Wala maitinumbayon ang iya mga utod.,Managbaybay-a agidiay kabsat na.
Walang hanggan,Walang dulo o diwa na walang katapusan.,Tubtob sa katubtoban,Awan patingga na,Ang pag-ibig ko sayo ay walang haggan.,Ang paghigugma ko sa imo tubtob sa katubtoban.,Ito ayat ko kanyam kit awan patinga na.
Walang hiya,Nangangahulugang pagkawala ng hiya.,Wala huya,Awan bain na,Walang hiya ang iyung kapatid.,Wala huya ang imo nga utod.,Awan bain na adiay kabsat mo.
Walang humpay,Walang tigil o wlaang pahinga.,Wala untat,Awan sardeng,Walang humpay ang pagtatrabaho niya.,Wala untat ya pag ubra nya.,Awan sardeng iti pinagtrabaho na.
Walang muwang,Nangangahulugang walang malay.,Wala sala,Awan babak na,Walang muwang ang batang ito.,Wala sala ya bata nga na.,Awan babak na toy ubing nga daytoy.
Walang wala,"Nangangahulugang mahirap, kaawa-awa o mababang uri.",Imol,Napanglaw,Walang wala ako sa panahong ito.,Imol ko sa ti-un nag ni.,Napanglawak tatta nga aldaw.
Waldas,Taga lustay o waldas ng pera.,Gastos,Gasto,Wag mag waldas ng sobra.,Hindi mag gastos sang subra.,Madi aggasto iti sobra.
Waldasin,Paglustay o pag-aksaya ng pera.,Usikan,Gastwen,Waldasin mo ang pera ko.,Usikan mo ya kwarta ko.,Gastwem atoy kwartak.
Walisan,Pagtanggal ng dumi.,Silhigan,Kaykay,Walisan mo ang bakuran.,Silhigan mo ya likod.,Kaykayam adiay paraangan.
Walisin,Paglilinis gamit ang walis.,Silhigan,Kaykayan,Walisin ang dumi sa kusina.,Silhigan ya higko sa kusina.,Kaykayam adiay rugit iddiay kusina.
Walo,Kasunod ng pito.,Walo,Walo,Walo ang kanyang bahay.,Walo ya iya nga balay.,Walo adiay balay na.
Wangki,"Tulad, pareho.",Pareha,Pada,Sila ay wangki ng gamit.,Parrha sila sang gamit.,Pada da iti gamit.
Wari wari,Isang hindi maliwanag na ideya o opinyon.,Panimuot,Kapanunutan,Ang pangit ng binigay niyang wari wari.,Kalain ya hinatag ya nga panimuot.,Naggalas adiay inted na nga kapanunutan.
Wasakin,Nangangahulugan sirain o gibain.,Gub-on,"Perdyen, pe perdyem",Wasakin mo ang kaldero nila.,Gub-on mo ya kaldero nanda.,Perdyem adiay kaldero da.
Wasak,Nagiba o nasira.,Guba,Perdi,Wasak na ang telepono ko.,Guba na telepono ko.,Naperdi atoy telepono kon.
Wasto,Nangangahulugang tama o walang mali.,Husto,Usto,Wasto ang aking ginawa.,Husto ya akon inubrahan.,Usto iti inaramid ko.
Watak watak,Nangangahulugang hiwa-hiwalay.,Bulag,Sinasina,Watak-watak ang aming pamilya.,Bulag ya amon nga pamilya.,Sinasina iti pamilya mi.
Watawat,"Bandila, entandarte, bandera.",Bandera,Bandera,Ang ganda ng ating watawat.,Kanami sang amon bandera.,Nagmayat bandera tayo.
Wating wating,Nangangahulugang panlalabo ng mata.,Hindi masinaw,Madi nalawag,Wating wating ang paningin niya.,Hindi masinaw ya panan awan nya.,Madi nalawag pinagkita na.
Wawa,Nangangahulugang walang kwenta.,Wala pulos,Awan kaipapanan na,Walang wawa ang mga sinasbai niya.,Wala pulos ya hinamba nya.,Awan kaipapanan na agidiay ibagbaga na.
Wayway,Isang uri ng kahoy.,Kahoy,Kayo,May nakita akong wayway.,May nakita ko nga kahoy.,Adda nakitak nga kayo.
Welga,ISANG MALAYANG PAMAMAHAYAG O PAGPAPAKITA NG OPOSISYON O HINAING SA GOBYERNO ATBP.,Welga,Welga,Nagwewelga sila.,Nag welga sanda.,Agwelwelga isuda.
Welgista,NAMAMAHAYAG AT NAGPAPAKITA NG OPOSISYON SA GOBYERNO ATBP.,Welgista,Agwelwelga,Sila ang mga welgista.,Sanda ya mga welgista.,Suda ti mga agwelwelga.
Wika,"Lengguwahe, salita, bayda, saysay, sabi, idyoma, diyalekto.",Tinaga,Sao,Mahalin ang ating wika.,Palanggaun ya atun nga tinaga.,Mahalen iti sao tayo.
Wikain,Nangangahulugang dialekto.,Hinambalan,Pinagsasao,Ilokano ang wikain namin.,Ilokano ya hinambalan namon.,Ilokano iti pinagsasao mi.
Wili,"Pagkagusto sa mabuting karanasan, pag ulit ng ginawang kasiyahan.",Pabatasan,Naruam,Nawili ako sa paglalaro.,Na pabatasan ko ka hampang.,Naruamak iti pinag-ayayam.
Wilig,Pagbasa o pagwisik ng tubig.,Wisik,Wiskan,Wiligan mo nga siya.,Wisik bala sa iya.,Wiskam man isuna.
Windang,Pagkawasak o nawasak..,Guba,Rebba,Nawindang ang bahay.,Na guba ya balay.,Narebba adiay balay.
Wisik,"Wilig, dilig.",Wisik,Wisik,Winisikan niya kami ng tubig.,Gin wisik nya sa amon ang tubig.,Winiskan na kami iti danum.
Wisikan,Pagwisik ng kunting tubig.,Wisikan,"Wiskan, wiskam",Wisikan mo siya.,Wisikan mo sya.,Wiskam isuna.
Yabag,Mga hakbang.,Tikang,Akkang,Naririnig namin ang mga yabag niya.,Nabatiian namon ya tikang na,Mangmangngeg mi iti mga akkang na.
Yabang,"Pagyayabang , mayabang, hambog.",Hambog,Lastog,Ang yabang ng kanyang ina.,Ka hambog ka iya nga nanay.,Naglastog adiay mamang na.
Yabong,Paglaki ng isang bagay.,Pagdako,Dumakdakkel,Ang yabong ng mga bulaklak.,Pagdako ka mga bulak.,Dumakdakkel agidiay mga sabongen.
Yagit,"Madumi, may dumi.",Basura,Rugit,Yagit ang batang yan.,Basura ang bata ngana.,Narugit ta ubing nga dayta.
Yagyag,"Yugyog, ug-og.",Yugyog,Naurnos nga pinagtaray,Yagyagin mo nga iyon.,I yugyog bala na.,Yugyogem man daydiay.
Yakagin,Pagtawag sa isang tao .,Kumbinsihon,"Singasingan, singasingam",Yakagin mo nga siya.,Kumbinsihon  mo bala sya.,Singasigam man isuna.
Yakapin,"Yakap, hagkan.",Hakson,Arakupen,Yakapin mo ako ng mahigpit.,Hakson ako sang subra.,Arakupen nak iti nailet.
Yaman,Pagkakaroon ng maraming pera.,Manggad,Baknang,Ang yaman ng aking amo.,Ang manggad sang akon amo.,Nagbaknang diay amok.
Yamot,Pagkagalit.,Akig,Unget,Nayayamot ako kaninang umaga.,Na akig ko kaina aga.,Makaungungetak tattay bigat.
Yamutin,Pang aasar sa isang tao upang magalit.,Akigon,Paungiten,Yamutin nga natin siya.,Paakigon ta bala sya.,Paungiten tayo man isuna.
Yanigin,Pagyanig.,Uyog-uyogon,Yugyugen,Yanigin niyo nga yang kubo.,Uyog-uyogon niyo bala ya kubo.,Yugyugen yu man ata kalkalapaw.
Yantok,Iang uri ng halaman na kayang tumubo 250nhanggang 650 na metro.,Ratan,Ratan,Nakakita ako ng ratan sa ibang bansa.,Nakaita ko sang ratan sa iban nga lugar.,Nakakita ak iti ratan iddiay habali nga lugar.
Yaon,"Iyon, yan.",Agud,Dayta,Yaon ang bagong bahay ko.,Agud ya bag o ko nga balay.,Dayta iti barbaruk nga balay.
Yapak,Hakbang o mga yabag.,Lapak,Baddek,Ang laki ng kanyang mga yapak.,Ka dagko ya iya nga lapak.,Nagdakkel iti baddek na.
Yapakan,Pag tapak sa anumang bagay.,Tikangan,"Baddekan, baddekam",Yapakan mo yan.,Tikangan mo na.,Baddekam dayta.
Yapos,Pagyakap sa tao.,Hakos,Arakup,Si Jay at Emi ay nagyayapos.,Si jay kag emi nag hakus.,Ni Jay kinni Emi kit agin-innarakup.
Yapusan,"Yapos, yakap.",Hakosan,Arakupen,Yapusan ako ng matagal.,Hakusan ako sang dugay.,Arakupen nak iti nabayag.
Yapusin,"Yapusan, yakap, hagkan.",Hakson,"Arakupen, arakupem",Yapusin mo daw siya.,Hakson mo daw sya.,Arakupem kano isuna.
Yarda,Bakod sa harap ng bahay.,Bakod,Alad,May yarda sa harap ng bahay.,May bakod sa atubang balay nanda.,Adda alad diay sango iti balay.
Yari,"Gawa, nilabra.",Patubas,Aramid,Ang sapatos na iyon ay yari sa balat ng ahas.,Ya sapatos nga na patubas sa panit ka man og.,Adiay sapatos nga daydiay kit aramid iddiay kudil ti uleg.
Yariin,"Lumikha, gumawa.",Himuon,"Aramiden, aramidem",Yariin mo na iyong sapatos.,Himuon mo ng sapatos.,Aramidem adiay sapatosen.
Yata,"Baka, maari.",Ayhan,sa,Ako yata ang may mali.,Ako ayhan ang may mali.,Siak sa iti adda mali na.
Yayain,"Pagyaya, pagtatawag.",Mangagda,Awisen,Yayain natin silang kumain bukas.,Mangagda ta makaun bwas.,Awisen tayo isuda mangan  nubigat.
